Datetime,Open,High,Low,Close
2020-11-12 09:15:00,633.0499877929688,641.9000244140625,633.0,641.6500244140625
2020-11-12 09:16:00,641.0499877929688,644.0,640.75,642.7999877929688
2020-11-12 09:17:00,643.0,645.0,643.0,644.0999755859375
2020-11-12 09:18:00,644.2000122070312,646.0,643.9000244140625,645.9500122070312
2020-11-12 09:19:00,645.4500122070312,647.5,645.4500122070312,647.25
2020-11-12 09:20:00,646.8499755859375,649.2000122070312,646.2999877929688,648.0
