Datetime,Open,High,Low,Close
2020-11-12 09:15:00,23060.05078125,23249.75,23060.05078125,23220.5
2020-11-12 09:16:00,23206.69921875,23286.75,23206.650390625,23247.900390625
2020-11-12 09:17:00,23247.400390625,23325.30078125,23223.44921875,23316.349609375
2020-11-12 09:18:00,23302.75,23336.349609375,23266.55078125,23289.0
2020-11-12 09:19:00,23294.650390625,23300.0,23244.650390625,23260.0
2020-11-12 09:20:00,23241.5,23261.849609375,23180.0,23199.69921875
