Datetime,Open,High,Low,Close
2020-11-12 09:15:00,72.44999694824219,72.55000305175781,72.30000305175781,72.44999694824219
2020-11-12 09:16:00,72.30000305175781,72.5999984741211,72.30000305175781,72.5999984741211
2020-11-12 09:17:00,72.5,72.6500015258789,72.5,72.6500015258789
2020-11-12 09:18:00,72.6500015258789,72.69999694824219,72.55000305175781,72.55000305175781
2020-11-12 09:19:00,72.5999984741211,72.5999984741211,72.44999694824219,72.5
2020-11-12 09:20:00,72.5,72.55000305175781,72.30000305175781,72.30000305175781
