Datetime,Open,High,Low,Close
2020-11-12 09:15:00,503.29998779296875,505.3500061035156,502.20001220703125,505.0
2020-11-12 09:16:00,505.0,507.3999938964844,505.0,506.79998779296875
2020-11-12 09:17:00,506.79998779296875,507.70001220703125,506.70001220703125,507.1499938964844
2020-11-12 09:18:00,506.79998779296875,508.3500061035156,506.79998779296875,508.29998779296875
2020-11-12 09:19:00,508.25,508.79998779296875,507.75,508.1000061035156
2020-11-12 09:20:00,508.3500061035156,509.20001220703125,507.3500061035156,508.6499938964844
