Datetime,Open,High,Low,Close
2020-11-12 09:15:00,232.6999969482422,232.6999969482422,231.4499969482422,232.1999969482422
2020-11-12 09:16:00,232.14999389648438,233.35000610351562,232.10000610351562,232.5
2020-11-12 09:17:00,232.39999389648438,232.75,232.3000030517578,232.39999389648438
2020-11-12 09:18:00,232.35000610351562,232.8000030517578,232.0,232.25
2020-11-12 09:19:00,232.1999969482422,232.5,232.10000610351562,232.5
2020-11-12 09:20:00,232.60000610351562,233.14999389648438,232.0,232.0500030517578
