Datetime,Open,High,Low,Close
2020-11-12 09:15:00,2171.949951171875,2177.60009765625,2163.0,2164.75
2020-11-12 09:16:00,2164.699951171875,2167.60009765625,2162.550048828125,2165.449951171875
2020-11-12 09:17:00,2164.64990234375,2165.949951171875,2163.0,2163.699951171875
2020-11-12 09:18:00,2163.35009765625,2166.85009765625,2162.0,2165.800048828125
2020-11-12 09:19:00,2166.699951171875,2166.949951171875,2165.0,2166.0
2020-11-12 09:20:00,2165.199951171875,2167.5,2164.300048828125,2167.199951171875
